source_event_id,event_id,source,disaster_type,year,month,date,date_precision,latitude,longitude,coord_source,state_name,district_name,duration_days,cause,fatalities,alert_level,alert_score,description,episode_id,event_name,glide,country,iso3,from_date,to_date,date_modified,source_name,severity_data
HIST_FL_000249,HIST_FL_000249,HISTORICAL,FLOOD,1992,7,1992-07-01,month,,,missing,Gujarat,,12.0,heavy rains,112.0,,,,,,,,,,,,,
HIST_FL_000250,HIST_FL_000250,HISTORICAL,FLOOD,1992,7,1992-07-01,month,,,missing,Himachal Pradesh,,1.0,heavy rains,35.0,,,,,,,,,,,,,
HIST_FL_000251,HIST_FL_000251,HISTORICAL,FLOOD,1992,7,1992-07-01,month,,,missing,Kerala,,1.0,heavy rains,55.0,,,,,,,,,,,,,
HIST_FL_000252,HIST_FL_000252,HISTORICAL,FLOOD,1992,7,1992-07-01,month,,,missing,Kerala,,1.0,heavy rains,9.0,,,,,,,,,,,,,
HIST_FL_000253,HIST_FL_000253,HISTORICAL,FLOOD,1992,7,1992-07-01,month,,,missing,Kerala,,2.0,heavy rains,1.0,,,,,,,,,,,,,
HIST_FL_000254,HIST_FL_000254,HISTORICAL,FLOOD,1992,7,1992-07-01,month,,,missing,Kerala,,1.0,heavy rains,,,,,,,,,,,,,,
HIST_FL_000255,HIST_FL_000255,HISTORICAL,FLOOD,1992,7,1992-07-01,month,,,missing,Kerala,,1.0,heavy rains,1.0,,,,,,,,,,,,,
HIST_FL_000256,HIST_FL_000256,HISTORICAL,FLOOD,1992,7,1992-07-01,month,,,missing,Maharashtra,,2.0,heavy rains,7.0,,,,,,,,,,,,,
HIST_FL_000257,HIST_FL_000257,HISTORICAL,FLOOD,1992,7,1992-07-01,month,,,missing,Maharashtra,,7.0,heavy rains,9.0,,,,,,,,,,,,,
HIST_FL_000258,HIST_FL_000258,HISTORICAL,FLOOD,1992,7,1992-07-01,month,,,missing,Odisha,,2.0,heavy rains,1.0,,,,,,,,,,,,,
HIST_FL_000259,HIST_FL_000259,HISTORICAL,FLOOD,1992,7,1992-07-01,month,,,missing,Rajasthan,,1.0,heavy rains,1.0,,,,,,,,,,,,,
HIST_FL_000260,HIST_FL_000260,HISTORICAL,FLOOD,1992,7,1992-07-01,month,,,missing,Rajasthan,,1.0,heavy rains,,,,,,,,,,,,,,
HIST_FL_000261,HIST_FL_000261,HISTORICAL,FLOOD,1992,7,1992-07-01,month,,,missing,Rajasthan,,1.0,heavy rains,6.0,,,,,,,,,,,,,
HIST_FL_000262,HIST_FL_000262,HISTORICAL,FLOOD,1992,7,1992-07-01,month,,,missing,Rajasthan,,1.0,heavy rains,2.0,,,,,,,,,,,,,
HIST_FL_000263,HIST_FL_000263,HISTORICAL,FLOOD,1992,7,1992-07-01,month,,,missing,Rajasthan,,1.0,heavy rains,,,,,,,,,,,,,,
HIST_FL_000264,HIST_FL_000264,HISTORICAL,FLOOD,1992,7,1992-07-01,month,,,missing,Sikkim,,1.0,heavy rains,,,,,,,,,,,,,,
HIST_FL_000265,HIST_FL_000265,HISTORICAL,FLOOD,1992,7,1992-07-01,month,,,missing,West Bengal,,1.0,heavy rains,,,,,,,,,,,,,,
HIST_FL_000266,HIST_FL_000266,HISTORICAL,FLOOD,1992,7,1992-07-01,month,,,missing,West Bengal,,1.0,heavy rains,,,,,,,,,,,,,,
HIST_FL_000267,HIST_FL_000267,HISTORICAL,FLOOD,1992,7,1992-07-01,month,,,missing,West Bengal,,1.0,heavy rains,,,,,,,,,,,,,,
HIST_FL_000268,HIST_FL_000268,HISTORICAL,FLOOD,1992,7,1992-07-01,month,,,missing,West Bengal,,1.0,heavy rains,,,,,,,,,,,,,,
HIST_FL_000269,HIST_FL_000269,HISTORICAL,FLOOD,1992,8,1992-08-01,month,,,missing,Andhra Pradesh,,6.0,severe,7.0,,,,,,,,,,,,,
HIST_FL_000270,HIST_FL_000270,HISTORICAL,FLOOD,1992,8,1992-08-01,month,,,missing,Assam,,1.0,severe,,,,,,,,,,,,,,
HIST_FL_000271,HIST_FL_000271,HISTORICAL,FLOOD,1992,8,1992-08-01,month,,,missing,Assam,,1.0,severe,,,,,,,,,,,,,,
HIST_FL_000272,HIST_FL_000272,HISTORICAL,FLOOD,1992,8,1992-08-01,month,,,missing,Himachal Pradesh,,1.0,heavy rains,2.0,,,,,,,,,,,,,
HIST_FL_000273,HIST_FL_000273,HISTORICAL,FLOOD,1992,8,1992-08-01,month,,,missing,Himachal Pradesh,,1.0,heavy rains,1.0,,,,,,,,,,,,,
HIST_FL_000274,HIST_FL_000274,HISTORICAL,FLOOD,1992,8,1992-08-01,month,,,missing,Himachal Pradesh,,1.0,heavy rains,9.0,,,,,,,,,,,,,
HIST_FL_000275,HIST_FL_000275,HISTORICAL,FLOOD,1992,8,1992-08-01,month,,,missing,Kerala,,1.0,heavy rains,,,,,,,,,,,,,,
HIST_FL_000276,HIST_FL_000276,HISTORICAL,FLOOD,1992,8,1992-08-01,month,,,missing,Kerala,,1.0,heavy rains,4.0,,,,,,,,,,,,,
HIST_FL_000277,HIST_FL_000277,HISTORICAL,FLOOD,1992,8,1992-08-01,month,,,missing,Maharashtra,,1.0,heavy rains,2.0,,,,,,,,,,,,,
HIST_FL_000278,HIST_FL_000278,HISTORICAL,FLOOD,1992,8,1992-08-01,month,,,missing,Maharashtra,,1.0,heavy rains,,,,,,,,,,,,,,
HIST_FL_000279,HIST_FL_000279,HISTORICAL,FLOOD,1992,8,1992-08-01,month,,,missing,Maharashtra,,1.0,heavy rains,,,,,,,,,,,,,,
HIST_FL_000280,HIST_FL_000280,HISTORICAL,FLOOD,1992,8,1992-08-01,month,,,missing,Maharashtra,,4.0,heavy rains,19.0,,,,,,,,,,,,,
HIST_FL_000281,HIST_FL_000281,HISTORICAL,FLOOD,1992,8,1992-08-01,month,,,missing,Maharashtra,,1.0,heavy rains,3.0,,,,,,,,,,,,,
HIST_FL_000282,HIST_FL_000282,HISTORICAL,FLOOD,1992,8,1992-08-01,month,,,missing,Maharashtra,,1.0,heavy rains,29.0,,,,,,,,,,,,,
HIST_FL_000283,HIST_FL_000283,HISTORICAL,FLOOD,1992,8,1992-08-01,month,,,missing,Maharashtra,,1.0,heavy rains,5.0,,,,,,,,,,,,,
HIST_FL_000284,HIST_FL_000284,HISTORICAL,FLOOD,1992,8,1992-08-01,month,,,missing,Mizoram,,2.0,heavy rains,106.0,,,,,,,,,,,,,
HIST_FL_000285,HIST_FL_000285,HISTORICAL,FLOOD,1992,8,1992-08-01,month,,,missing,Odisha,,18.0,severe,62.0,,,,,,,,,,,,,
HIST_FL_000286,HIST_FL_000286,HISTORICAL,FLOOD,1992,8,1992-08-01,month,,,missing,Punjab,,1.0,heavy rains,1.0,,,,,,,,,,,,,
HIST_FL_000287,HIST_FL_000287,HISTORICAL,FLOOD,1992,8,1992-08-01,month,,,missing,Rajasthan,,1.0,heavy rains,,,,,,,,,,,,,,
HIST_FL_000288,HIST_FL_000288,HISTORICAL,FLOOD,1992,8,1992-08-01,month,,,missing,Rajasthan,,1.0,heavy rains,2.0,,,,,,,,,,,,,
HIST_FL_000289,HIST_FL_000289,HISTORICAL,FLOOD,1992,8,1992-08-01,month,,,missing,Rajasthan,,1.0,heavy rains,,,,,,,,,,,,,,
HIST_FL_000290,HIST_FL_000290,HISTORICAL,FLOOD,1992,8,1992-08-01,month,,,missing,Rajasthan,,2.0,heavy rains,,,,,,,,,,,,,,
HIST_FL_000291,HIST_FL_000291,HISTORICAL,FLOOD,1992,8,1992-08-01,month,,,missing,Rajasthan,,1.0,heavy rains,,,,,,,,,,,,,,
HIST_FL_000292,HIST_FL_000292,HISTORICAL,FLOOD,1992,8,1992-08-01,month,,,missing,Rajasthan,,1.0,heavy rains,,,,,,,,,,,,,,
HIST_FL_000293,HIST_FL_000293,HISTORICAL,FLOOD,1992,8,1992-08-01,month,,,missing,Sikkim,,1.0,heavy rains,2.0,,,,,,,,,,,,,
HIST_FL_000294,HIST_FL_000294,HISTORICAL,FLOOD,1992,8,1992-08-01,month,,,missing,West Bengal,,1.0,heavy rains,,,,,,,,,,,,,,
HIST_FL_000295,HIST_FL_000295,HISTORICAL,FLOOD,1992,8,1992-08-01,month,,,missing,West Bengal,,1.0,heavy rains,,,,,,,,,,,,,,
HIST_FL_000296,HIST_FL_000296,HISTORICAL,FLOOD,1992,8,1992-08-01,month,,,missing,West Bengal,,1.0,heavy rains,,,,,,,,,,,,,,
HIST_FL_000297,HIST_FL_000297,HISTORICAL,FLOOD,1992,9,1992-09-01,month,,,missing,Arunachal Pradesh,,1.0,heavy rains,,,,,,,,,,,,,,
HIST_FL_000298,HIST_FL_000298,HISTORICAL,FLOOD,1992,9,1992-09-01,month,,,missing,Assam,,1.0,severe,,,,,,,,,,,,,,
HIST_FL_000299,HIST_FL_000299,HISTORICAL,FLOOD,1992,9,1992-09-01,month,,,missing,Assam,,1.0,heavy rains,,,,,,,,,,,,,,
HIST_FL_000300,HIST_FL_000300,HISTORICAL,FLOOD,1992,9,1992-09-01,month,,,missing,Bihar,,1.0,severe,,,,,,,,,,,,,,
HIST_FL_000301,HIST_FL_000301,HISTORICAL,FLOOD,1992,9,1992-09-01,month,,,missing,Jammu and Kashmir,,6.0,severe,350.0,,,,,,,,,,,,,
HIST_FL_000302,HIST_FL_000302,HISTORICAL,FLOOD,1992,9,1992-09-01,month,,,missing,Madhya Pradesh,,2.0,heavy rains,2.0,,,,,,,,,,,,,
HIST_FL_000303,HIST_FL_000303,HISTORICAL,FLOOD,1992,9,1992-09-01,month,,,missing,Madhya Pradesh,,1.0,heavy rains,,,,,,,,,,,,,,
HIST_FL_000304,HIST_FL_000304,HISTORICAL,FLOOD,1992,9,1992-09-01,month,,,missing,Maharashtra,,1.0,heavy rains,2.0,,,,,,,,,,,,,
HIST_FL_000305,HIST_FL_000305,HISTORICAL,FLOOD,1992,9,1992-09-01,month,,,missing,Mizoram,,1.0,heavy rains,2.0,,,,,,,,,,,,,
HIST_FL_000306,HIST_FL_000306,HISTORICAL,FLOOD,1992,9,1992-09-01,month,,,missing,Rajasthan,,1.0,heavy rains,,,,,,,,,,,,,,
HIST_FL_000307,HIST_FL_000307,HISTORICAL,FLOOD,1992,9,1992-09-01,month,,,missing,Rajasthan,,1.0,heavy rains,3.0,,,,,,,,,,,,,
HIST_FL_000308,HIST_FL_000308,HISTORICAL,FLOOD,1992,9,1992-09-01,month,,,missing,Rajasthan,,1.0,heavy rains,3.0,,,,,,,,,,,,,
HIST_FL_000309,HIST_FL_000309,HISTORICAL,FLOOD,1992,9,1992-09-01,month,,,missing,Sikkim,,1.0,heavy rains,,,,,,,,,,,,,,
HIST_FL_000310,HIST_FL_000310,HISTORICAL,FLOOD,1992,9,1992-09-01,month,,,missing,Uttar Pradesh,,18.0,severe,107.0,,,,,,,,,,,,,
HIST_FL_000311,HIST_FL_000311,HISTORICAL,FLOOD,1992,9,1992-09-01,month,,,missing,West Bengal,,1.0,flash flood,15.0,,,,,,,,,,,,,
HIST_FL_000312,HIST_FL_000312,HISTORICAL,FLOOD,1992,10,1992-10-01,month,,,missing,Assam,,5.0,severe,,,,,,,,,,,,,,
HIST_FL_000313,HIST_FL_000313,HISTORICAL,FLOOD,1992,10,1992-10-01,month,,,missing,Karnataka,,1.0,heavy rains,3.0,,,,,,,,,,,,,
HIST_FL_000314,HIST_FL_000314,HISTORICAL,FLOOD,1992,10,1992-10-01,month,,,missing,Kerala,,2.0,heavy rains,79.0,,,,,,,,,,,,,
HIST_FL_000315,HIST_FL_000315,HISTORICAL,FLOOD,1992,10,1992-10-01,month,,,missing,Manipur,,1.0,severe,,,,,,,,,,,,,,
HIST_FL_000316,HIST_FL_000316,HISTORICAL,FLOOD,1992,10,1992-10-01,month,,,missing,Tamil Nadu,,3.0,heavy rains,7.0,,,,,,,,,,,,,
HIST_FL_000317,HIST_FL_000317,HISTORICAL,FLOOD,1992,11,1992-11-01,month,,,missing,Andhra Pradesh,,4.0,heavy rains,35.0,,,,,,,,,,,,,
HIST_FL_000318,HIST_FL_000318,HISTORICAL,FLOOD,1992,11,1992-11-01,month,,,missing,Karnataka,,3.0,heavy rains,55.0,,,,,,,,,,,,,
HIST_FL_000319,HIST_FL_000319,HISTORICAL,FLOOD,1993,3,1993-03-01,month,,,missing,Jammu and Kashmir,,3.0,heavy rains,32.0,,,,,,,,,,,,,
HIST_FL_000320,HIST_FL_000320,HISTORICAL,FLOOD,1993,4,1993-04-01,month,,,missing,West Bengal,,1.0,heavy rains,1.0,,,,,,,,,,,,,
HIST_FL_000321,HIST_FL_000321,HISTORICAL,FLOOD,1993,5,1993-05-01,month,,,missing,Assam,,9.0,"severe flood (brahmaputra,its tributaries)",2.0,,,,,,,,,,,,,
HIST_FL_000322,HIST_FL_000322,HISTORICAL,FLOOD,1993,5,1993-05-01,month,,,missing,Tripura,,8.0,severe flood,21.0,,,,,,,,,,,,,
HIST_FL_000323,HIST_FL_000323,HISTORICAL,FLOOD,1993,6,1993-06-01,month,,,missing,Arunachal Pradesh,,1.0,heavy rains,,,,,,,,,,,,,,
HIST_FL_000324,HIST_FL_000324,HISTORICAL,FLOOD,1993,6,1993-06-01,month,,,missing,Assam,,15.0,,13.0,,,,,,,,,,,,,
HIST_FL_000325,HIST_FL_000325,HISTORICAL,FLOOD,1993,6,1993-06-01,month,,,missing,Gujarat,,3.0,,1.0,,,,,,,,,,,,,
HIST_FL_000326,HIST_FL_000326,HISTORICAL,FLOOD,1993,6,1993-06-01,month,,,missing,Kerala,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_000327,HIST_FL_000327,HISTORICAL,FLOOD,1993,6,1993-06-01,month,,,missing,Kerala,,1.0,,,,,,,,,,,,,,,
HIST_FL_000328,HIST_FL_000328,HISTORICAL,FLOOD,1993,6,1993-06-01,month,,,missing,Kerala,,1.0,,,,,,,,,,,,,,,
HIST_FL_000329,HIST_FL_000329,HISTORICAL,FLOOD,1993,6,1993-06-01,month,,,missing,Maharashtra,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_000330,HIST_FL_000330,HISTORICAL,FLOOD,1993,6,1993-06-01,month,,,missing,Maharashtra,,1.0,,,,,,,,,,,,,,,
HIST_FL_000331,HIST_FL_000331,HISTORICAL,FLOOD,1993,6,1993-06-01,month,,,missing,Maharashtra,,1.0,,3.0,,,,,,,,,,,,,
HIST_FL_000332,HIST_FL_000332,HISTORICAL,FLOOD,1993,6,1993-06-01,month,,,missing,Mizoram,,17.0,,14.0,,,,,,,,,,,,,
HIST_FL_000333,HIST_FL_000333,HISTORICAL,FLOOD,1993,6,1993-06-01,month,,,missing,Tripura,,3.0,,4.0,,,,,,,,,,,,,
HIST_FL_000334,HIST_FL_000334,HISTORICAL,FLOOD,1993,7,1993-07-01,month,,,missing,Arunachal Pradesh,,6.0,,,,,,,,,,,,,,,
HIST_FL_000335,HIST_FL_000335,HISTORICAL,FLOOD,1993,7,1993-07-01,month,,,missing,Assam,,21.0,,35.0,,,,,,,,,,,,,
HIST_FL_000336,HIST_FL_000336,HISTORICAL,FLOOD,1993,7,1993-07-01,month,,,missing,Bihar,,10.0,,35.0,,,,,,,,,,,,,
HIST_FL_000337,HIST_FL_000337,HISTORICAL,FLOOD,1993,7,1993-07-01,month,,,missing,Delhi,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_000338,HIST_FL_000338,HISTORICAL,FLOOD,1993,7,1993-07-01,month,,,missing,Delhi,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_000339,HIST_FL_000339,HISTORICAL,FLOOD,1993,7,1993-07-01,month,,,missing,Delhi,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_000340,HIST_FL_000340,HISTORICAL,FLOOD,1993,7,1993-07-01,month,,,missing,Gujarat,,7.0,,45.0,,,,,,,,,,,,,
HIST_FL_000341,HIST_FL_000341,HISTORICAL,FLOOD,1993,7,1993-07-01,month,,,missing,Haryana,,14.0,,51.0,,,,,,,,,,,,,
HIST_FL_000342,HIST_FL_000342,HISTORICAL,FLOOD,1993,7,1993-07-01,month,,,missing,Himachal Pradesh,,5.0,,58.0,,,,,,,,,,,,,
HIST_FL_000343,HIST_FL_000343,HISTORICAL,FLOOD,1993,7,1993-07-01,month,,,missing,Jammu and Kashmir,,6.0,,20.0,,,,,,,,,,,,,
HIST_FL_000344,HIST_FL_000344,HISTORICAL,FLOOD,1993,7,1993-07-01,month,,,missing,Kerala,,1.0,,,,,,,,,,,,,,,
HIST_FL_000345,HIST_FL_000345,HISTORICAL,FLOOD,1993,7,1993-07-01,month,,,missing,Kerala,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_000346,HIST_FL_000346,HISTORICAL,FLOOD,1993,7,1993-07-01,month,,,missing,Kerala,,1.0,,,,,,,,,,,,,,,
HIST_FL_000347,HIST_FL_000347,HISTORICAL,FLOOD,1993,7,1993-07-01,month,,,missing,Kerala,,1.0,,2.0,,,,,,,,,,,,,
HIST_FL_000348,HIST_FL_000348,HISTORICAL,FLOOD,1993,7,1993-07-01,month,,,missing,Kerala,,1.0,,2.0,,,,,,,,,,,,,
HIST_FL_000349,HIST_FL_000349,HISTORICAL,FLOOD,1993,7,1993-07-01,month,,,missing,Kerala,,1.0,,,,,,,,,,,,,,,
HIST_FL_000350,HIST_FL_000350,HISTORICAL,FLOOD,1993,7,1993-07-01,month,,,missing,Madhya Pradesh,,2.0,,9.0,,,,,,,,,,,,,
HIST_FL_000351,HIST_FL_000351,HISTORICAL,FLOOD,1993,7,1993-07-01,month,,,missing,Maharashtra,,1.0,,,,,,,,,,,,,,,
HIST_FL_000352,HIST_FL_000352,HISTORICAL,FLOOD,1993,7,1993-07-01,month,,,missing,Maharashtra,,1.0,,,,,,,,,,,,,,,
HIST_FL_000353,HIST_FL_000353,HISTORICAL,FLOOD,1993,7,1993-07-01,month,,,missing,Maharashtra,,3.0,,,,,,,,,,,,,,,
HIST_FL_000354,HIST_FL_000354,HISTORICAL,FLOOD,1993,7,1993-07-01,month,,,missing,Maharashtra,,1.0,,,,,,,,,,,,,,,
HIST_FL_000355,HIST_FL_000355,HISTORICAL,FLOOD,1993,7,1993-07-01,month,,,missing,Maharashtra,,1.0,,1.0,,,,,,,,,,,,,
HIST_FL_000356,HIST_FL_000356,HISTORICAL,FLOOD,1993,7,1993-07-01,month,,,missing,Maharashtra,,1.0,,,,,,,,,,,,,,,
HIST_FL_000357,HIST_FL_000357,HISTORICAL,FLOOD,1993,7,1993-07-01,month,,,missing,Maharashtra,,1.0,,,,,,,,,,,,,,,
HIST_FL_000358,HIST_FL_000358,HISTORICAL,FLOOD,1993,7,1993-07-01,month,,,missing,Meghalaya,,1.0,,,,,,,,,,,,,,,
HIST_FL_000359,HIST_FL_000359,HISTORICAL,FLOOD,1993,7,1993-07-01,month,,,missing,Mizoram,,1.0,,,,,,,,,,,,,,,
HIST_FL_000360,HIST_FL_000360,HISTORICAL,FLOOD,1993,7,1993-07-01,month,,,missing,Punjab,,5.0,,320.0,,,,,,,,,,,,,
HIST_FL_000361,HIST_FL_000361,HISTORICAL,FLOOD,1993,7,1993-07-01,month,,,missing,Rajasthan,,12.0,,19.0,,,,,,,,,,,,,
HIST_FL_000362,HIST_FL_000362,HISTORICAL,FLOOD,1993,7,1993-07-01,month,,,missing,Tripura,,1.0,,2.0,,,,,,,,,,,,,
